date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:23:19	50763/50763	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:19%20GMT	https://t.me/s/ittzA7aa/5682	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5682.html	(from https://t.me/ittzA7aa/5682?single)
12:23:19	57973/57973	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:19%20GMT	https://t.me/s/ittzA7aa/5683	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5683.html	(from https://t.me/ittzA7aa/5683?single)
12:23:20	57972/57972	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:20%20GMT	https://t.me/s/ittzA7aa/5684	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5684.html	(from https://t.me/ittzA7aa/5684?single)
12:23:20	65627/65627	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:20%20GMT	https://t.me/s/ittzA7aa/5685	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5685.html	(from https://t.me/ittzA7aa/5685?single)
12:23:20	65627/65627	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:20%20GMT	https://t.me/s/ittzA7aa/5686	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5686.html	(from https://t.me/ittzA7aa/5686?single)
12:23:21	65627/65627	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:21%20GMT	https://t.me/s/ittzA7aa/5687	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5687.html	(from https://t.me/ittzA7aa/5687?single)
12:23:21	74175/74175	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:21%20GMT	https://t.me/s/ittzA7aa/5688	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5688.html	(from https://t.me/ittzA7aa/5688?single)
12:23:21	74175/74175	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:21%20GMT	https://t.me/s/ittzA7aa/5689	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5689.html	(from https://t.me/ittzA7aa/5689?single)
12:23:22	74175/74175	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:22%20GMT	https://t.me/s/ittzA7aa/5690	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5690.html	(from https://t.me/ittzA7aa/5690?single)
12:23:22	74172/74172	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:22%20GMT	https://t.me/s/ittzA7aa/5691	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5691.html	(from https://t.me/ittzA7aa/5691?single)
12:23:23	71383/71383	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:23%20GMT	https://t.me/s/ittzA7aa/5692	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5692.html	(from https://t.me/ittzA7aa/5692)
12:23:23	71383/71383	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:23%20GMT	https://t.me/s/ittzA7aa/5693	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5693.html	(from https://t.me/ittzA7aa/5693?single)
12:23:23	71383/71383	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:23%20GMT	https://t.me/s/ittzA7aa/5694	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5694.html	(from https://t.me/ittzA7aa/5694?single)
12:23:24	26712/26712	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:24%20GMT	https://t.me/s/ittzA7aa?q=%23S4lloo&before=5694	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa7ffd.html	(from https://t.me/s/ittzA7aa?q=%23S4lloo)
12:23:24	37578/37578	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:24%20GMT	https://t.me/ittzA7aa/5652?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5652dd5c.html	(from https://t.me/s/ittzA7aa?q=%23S4lloo)
12:23:24	37225/37225	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:24%20GMT	https://t.me/ittzA7aa/5653?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5653dd5c.html	(from https://t.me/s/ittzA7aa?q=%23S4lloo)
12:23:24	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:24%20GMT	https://t.me/ittzA7aa/5654?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5654dd5c.html	(from https://t.me/s/ittzA7aa?q=%23S4lloo)
12:23:25	3088/3088	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-c10%22	http://telegram.org/img/emoji/40/F09F8D93.png	C:/My%20Web%20Sites/a7aa/telegram.org/img/emoji/40/F09F8D93.png	(from https://t.me/s/ittzA7aa?q=%23S4lloo)
12:23:25	63383/63383	---M--	200	added ('OK')	image/jpeg	etag:%2232a0750e24c6e57c66079a8188579cd464d1bce7%22	https://cdn4.telegram-cdn.org/file/GnmALpDOvjuZ1CYVkgDsl4YuH9ti_nCk8HTAwYlZWnkHF-fIT1YLXbm-URgMmbgtbgbb2TbQlQBZ3ViNbZ_0xpzJfW2F7HfJasoccZ0Os16IVqyPukf1HdUiyLvOOPS5i9NhrGfn57FTPP4a3rzpuaT286RHTbKjQyuUm53r1ZNMYsHmjOELFHZE4b7DFZhhsL8wdvgHO3FL-Nhuk8y6l56RXZEWHa4B02CaPRy-iMET1LVyFDJPtc-MVe-D8JEMoAQOXgcqtawa2R7bidHkaAcpxdfnLc0YYap7hslgAs76YA58hmo3GpwyAbNX5_MIiQkRUoU4xF0BJdjnSgixMw.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/GnmALpDOvjuZ1CYVkgDsl4YuH9ti_nCk8HTAwYlZWnkHF-fIT1YLXbm-URgMmbgtbgbb2TbQlQBZ3ViNbZ_0xpzJfW2F7HfJasoccZ0Os16IVqyPukf1HdUiyLvOOPS5i9NhrGfn57FTPP4a3rzpuaT286RHTbKjQyuUm53r1ZNMYsHmjOELFHZE4b7D	(from https://t.me/s/ittzA7aa?q=%23S4lloo)
12:23:25	66057/66057	---M--	200	added ('OK')	image/jpeg	etag:%22e85088d9176ce38b627f085eabd0a28abb2b9d4a%22	https://cdn4.telegram-cdn.org/file/HniaH6hLTOC8Urb_AiuG29wLoVgspVeaUA2qXN3frrp9Pvyj71E0vX7yh1-3HYeQKTGLgVRnoau2Uua2bP28wWueIPnJ4CsbnmAa9dKe7NnbLSKX59BJW6XOGn06oWqJETcmBky0PfOwdX4dtNznMKiEdTbOmRKWjo45ItD1ORa6XnXOfgUYlK9fcSHbKV4uikWSk3B9gShEKaJjYLf5xTBJ_-GKUdQ2qdj216A60dti2lPilPE7wPhoCdRE9N8E91ufVEw-MQwuecoQnmQIL_rOxfBQPMlgcT6EftMPXoe73RnPJ7i2kAYuClbBTclgU6xp6gE8ojL8b5dDPw9kYQ.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/HniaH6hLTOC8Urb_AiuG29wLoVgspVeaUA2qXN3frrp9Pvyj71E0vX7yh1-3HYeQKTGLgVRnoau2Uua2bP28wWueIPnJ4CsbnmAa9dKe7NnbLSKX59BJW6XOGn06oWqJETcmBky0PfOwdX4dtNznMKiEdTbOmRKWjo45ItD1ORa6XnXOfgUYlK9fcSHb	(from https://t.me/s/ittzA7aa?q=%23S4lloo)
12:23:26	37481/37481	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:26%20GMT	https://t.me/ittzA7aa/5652	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5652.html	(from https://t.me/s/ittzA7aa?q=%23S4lloo)
12:23:26	71383/71383	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:26%20GMT	https://t.me/s/ittzA7aa/5695	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5695.html	(from https://t.me/ittzA7aa/5695?single)
12:23:26	71383/71383	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:26%20GMT	https://t.me/s/ittzA7aa/5696	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5696.html	(from https://t.me/ittzA7aa/5696?single)
12:23:27	83942/83942	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:27%20GMT	https://t.me/s/ittzA7aa/5697	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5697.html	(from https://t.me/ittzA7aa/5697?single)
12:23:28	27781/27781	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:28%20GMT	https://t.me/s/ittzA7aa?q=%23hun44r&before=5699	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aabf29.html	(from https://t.me/s/ittzA7aa?q=%23hun44r)
12:23:28	83942/83942	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:28%20GMT	https://t.me/s/ittzA7aa/5698	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5698.html	(from https://t.me/ittzA7aa/5698?single)
12:23:29	83941/83941	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:28%20GMT	https://t.me/s/ittzA7aa/5699	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5699.html	(from https://t.me/ittzA7aa/5699?single)
12:23:29	83942/83942	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:29%20GMT	https://t.me/s/ittzA7aa/5700	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5700.html	(from https://t.me/ittzA7aa/5700?single)
12:23:30	83942/83942	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:30%20GMT	https://t.me/s/ittzA7aa/5701	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5701.html	(from https://t.me/ittzA7aa/5701?single)
12:23:30	61685/61685	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:30%20GMT	https://t.me/s/ittzA7aa/5702	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5702.html	(from https://t.me/ittzA7aa/5702?single)
12:23:31	57204/57204	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:30%20GMT	https://t.me/s/ittzA7aa/5703	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5703.html	(from https://t.me/ittzA7aa/5703?single)
12:23:31	57204/57204	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:31%20GMT	https://t.me/s/ittzA7aa/5704	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5704.html	(from https://t.me/ittzA7aa/5704?single)
12:23:31	49994/49994	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:31%20GMT	https://t.me/s/ittzA7aa/5705	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5705.html	(from https://t.me/ittzA7aa/5705?single)
12:23:31	49994/49994	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:31%20GMT	https://t.me/s/ittzA7aa/5706	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/5706.html	(from https://t.me/ittzA7aa/5706?single)
12:23:32	58815/58815	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:32%20GMT	https://t.me/s/ittzA7aa?after=5701	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa71cc.html	(from https://t.me/s/ittzA7aa?before=5702)
12:23:33	74117/74117	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:32%20GMT	https://t.me/s/ittzA7aa?before=5699	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa53b5.html	(from https://t.me/s/ittzA7aa?before=5702)
12:23:33	57915/57915	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:33%20GMT	https://t.me/s/ittzA7aa?before=5695	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aae1c8.html	(from https://t.me/s/ittzA7aa/5707)
12:23:33	59220/59220	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:33%20GMT	https://t.me/s/ittzA7aa?after=5719	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aaa772.html	(from https://t.me/s/ittzA7aa/5707)
12:23:34	49008/49008	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:33%20GMT	https://t.me/s/ittzA7aa?before=5718	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aaf8fe.html	(from https://t.me/s/ittzA7aa/5707)
12:23:34	27839/27839	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:34%20GMT	https://t.me/s/ittzA7aa/5707?q=%23hun44r	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/570715f7.html	(from https://t.me/s/ittzA7aa/5707)
12:23:34	27838/27838	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:34%20GMT	https://t.me/s/ittzA7aa/5708?q=%23hun44r	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/570815f7.html	(from https://t.me/s/ittzA7aa/5708)
12:23:34	27839/27839	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:34%20GMT	https://t.me/s/ittzA7aa/5709?q=%23hun44r	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/570915f7.html	(from https://t.me/s/ittzA7aa/5709)
12:23:35	27839/27839	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:35%20GMT	https://t.me/s/ittzA7aa/5710?q=%23hun44r	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/571015f7.html	(from https://t.me/s/ittzA7aa/5710)
12:23:35	27839/27839	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:35%20GMT	https://t.me/s/ittzA7aa/5711?q=%23hun44r	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa/571115f7.html	(from https://t.me/s/ittzA7aa/5711)
12:23:36	49935/49935	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:36%20GMT	https://t.me/s/ittzA7aa?before=5717	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa8f28.html	(from https://t.me/s/ittzA7aa/5727)
12:23:36	49008/49008	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:36%20GMT	https://t.me/s/ittzA7aa?before=5720	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa5175.html	(from https://t.me/s/ittzA7aa/5730)
12:23:37	65253/65253	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:37%20GMT	https://t.me/s/ittzA7aa?before=5672	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aae957.html	(from https://t.me/s/ittzA7aa?before=5698)
12:23:37	49008/49008	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:37%20GMT	https://t.me/s/ittzA7aa?after=5697	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa0700.html	(from https://t.me/s/ittzA7aa?before=5698)
12:23:38	65569/65569	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:37%20GMT	https://t.me/s/ittzA7aa?before=5696	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa7053.html	(from https://t.me/s/ittzA7aa?before=5698)
12:23:38	58385/58385	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:38%20GMT	https://t.me/s/ittzA7aa?before=5763	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aad364.html	(from https://t.me/s/ittzA7aa?after=5762)
12:23:38	98322/98322	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:38%20GMT	https://t.me/s/ittzA7aa?before=5633	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa073b.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:38	62847/62847	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:38%20GMT	https://t.me/s/ittzA7aa?after=5657	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aac5b1.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:39	61182/61182	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:39%20GMT	https://t.me/s/ittzA7aa?before=5656	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aad4c4.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:39	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:39%20GMT	https://t.me/ittzA7aa/5633?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5633dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:40	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:40%20GMT	https://t.me/ittzA7aa/5634?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5634dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:40	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:40%20GMT	https://t.me/ittzA7aa/5635?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5635dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:40	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:40%20GMT	https://t.me/ittzA7aa/5636?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5636dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:40	169072/169072	---M--	200	added ('OK')	image/jpeg	etag:%22b398632894cf042eb4734655ed64869a71467b77%22	https://cdn4.telegram-cdn.org/file/LJSc8AoGVjeeUNHeuBIdhlpHIqR4lJdiSQejZLyIsPUhVcPK74cDJywRIe5h5sd8ZrXTJjMjueXqvnvasn4gIg_Yoji8ddWXfyImPuAin133gF71vgcVxUKa1ENeN0nUg7S8Kib6xBpe_ywaSAiHnbzYANuaUJvGcFCumdWkyulOvUc6mCXn2Q7TNo8_cCj5Sj5LpoyqZllYvgcnD3JxQ77yPl5XTuOVROcG0phoDB7MBRSsm0rI0p274q6vbnF0ECXKHcB4rsWRVW5XjE9tR96b6G1N_DsO2FOClcWzQ5Oh4l3zuJCH2PRQcxOwI21ztZxa_o7rctbVZeu5TskKQA.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/LJSc8AoGVjeeUNHeuBIdhlpHIqR4lJdiSQejZLyIsPUhVcPK74cDJywRIe5h5sd8ZrXTJjMjueXqvnvasn4gIg_Yoji8ddWXfyImPuAin133gF71vgcVxUKa1ENeN0nUg7S8Kib6xBpe_ywaSAiHnbzYANuaUJvGcFCumdWkyulOvUc6mCXn2Q7TNo8_	(from https://t.me/s/ittzA7aa?before=5658)
12:23:40	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:40%20GMT	https://t.me/ittzA7aa/5637?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5637dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:41	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:41%20GMT	https://t.me/ittzA7aa/5638?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5638dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:41	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:41%20GMT	https://t.me/ittzA7aa/5639?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5639dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:41	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:41%20GMT	https://t.me/ittzA7aa/5640?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5640dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:41	121388/121388	---M--	200	added ('OK')	image/jpeg	etag:%222184e365e72e2c6591a2d844dc8a3e772f74eb53%22	https://cdn4.telegram-cdn.org/file/tGWzEPT-QydaNWx4VhaGtFbuZiRtIX7-Dude_-LKltKiZRqCwE1NgoETSxnVBx-b81XXO3xjsv6gls4trQUkasialRFjDnwJhiUz2ShnqcH9zGhiiBsgpP1zYcm6ysLRBvc2RcdB1JJQndmmh53F5ZUS2OdBP5pi8gqID18lGn-u_gg9ST_equvpPk0YFAyXpYfmr812_94d18IYk-5N5tsPGBU5atIn6z048kK6JwojUnE8-1PnOQqv2U8rVwf2xqMdz0Y_sFZLxbYZzrRFTLH7iXpVcBJ-OYA9GcNNkWKCXo4HLC8gMTp0sllfAnoD3PAimVSTiPvnc7QsIRTZaQ.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/tGWzEPT-QydaNWx4VhaGtFbuZiRtIX7-Dude_-LKltKiZRqCwE1NgoETSxnVBx-b81XXO3xjsv6gls4trQUkasialRFjDnwJhiUz2ShnqcH9zGhiiBsgpP1zYcm6ysLRBvc2RcdB1JJQndmmh53F5ZUS2OdBP5pi8gqID18lGn-u_gg9ST_equvpPk0Y	(from https://t.me/s/ittzA7aa?before=5658)
12:23:41	37226/37226	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:41%20GMT	https://t.me/ittzA7aa/5641?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5641dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:41	37130/37130	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:41%20GMT	https://t.me/ittzA7aa/5633	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5633.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:42	37392/37392	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:42%20GMT	https://t.me/ittzA7aa/5642?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5642dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:42	37225/37225	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:42%20GMT	https://t.me/ittzA7aa/5643?single	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5643dd5c.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:42	97867/97867	---M--	200	added ('OK')	image/jpeg	etag:%22becf2144bcaf2494dfe39719727a5873aab0cf3b%22	https://cdn4.telegram-cdn.org/file/EnrOeChFI0JuFbpslODc4rRkKdSEoac7CadyTvvHqx7ujtRXxv0Zg9I7zziD4jHjt9CZpCKdBr6nyhORO0mwWHQxJ_-sC03L-eD9EhqTsuY9ap1EKJgClmle4enEM8KN5MYgso7Df-1kh6ix0EzcXdekfvHu6qUHL1PHW_9xWSHnAcnhyX3x8mKSYrUfuYFKBY3VRfZ5un3NDUd6QB3Zylg1pYMiAjYyQR25XRLrhFDfq70bIdaFPjiOcu3X4-iQG5xa-UpOIzEA6LLOzBFyiiYYgdlvaRmT8QI5wdEa7UEqDGh_tzL6JS5OHDAb91s0uwcwwxmqtc_AZWw6PiwV8Q.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/EnrOeChFI0JuFbpslODc4rRkKdSEoac7CadyTvvHqx7ujtRXxv0Zg9I7zziD4jHjt9CZpCKdBr6nyhORO0mwWHQxJ_-sC03L-eD9EhqTsuY9ap1EKJgClmle4enEM8KN5MYgso7Df-1kh6ix0EzcXdekfvHu6qUHL1PHW_9xWSHnAcnhyX3x8mKSYrUf	(from https://t.me/s/ittzA7aa?before=5658)
12:23:42	40982/40982	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:42%20GMT	https://t.me/s/ittzA7aa?q=%23h5rry	C:/My%20Web%20Sites/a7aa/t.me/s/ittzA7aa204a.html	(from https://t.me/s/ittzA7aa?before=5658)
12:23:42	89322/89322	---M--	200	added ('OK')	image/jpeg	etag:%223b970752ac6ddf6c75aee51f3d4d6b0519f1425d%22	https://cdn4.telegram-cdn.org/file/m9gKcZZvqNKFTbh0ZxG4wRrDrw8acy1tqa1UoSr7-S4qOqIcWJ8kG7TqTu-RSNMuLrwrWl2IgNchQHi_MPCTVsuenmdVnSFEOh26Vf08jgudMPSv_DXYtsntuq2V3TpBnPzb889mWAroS4hejL3guKcJxIeuqEOJ5ed6kEkb_TTnn8h4vMZvkn1xy9UsPix5bLVjvQEfnD0j5HCOaaC9U_NJB5G40QhRMXFZvlotuoTRZYr73qwxpcdQgb6t7YpIf-6opDYT6SlBoGbtAr5a9G3MnsaPv-WYtHLPkIGRF0ZkTlC5TGbZyY6QRNMOUdwc12Bpp8Hn3w05sGAAT4hYqQ.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/m9gKcZZvqNKFTbh0ZxG4wRrDrw8acy1tqa1UoSr7-S4qOqIcWJ8kG7TqTu-RSNMuLrwrWl2IgNchQHi_MPCTVsuenmdVnSFEOh26Vf08jgudMPSv_DXYtsntuq2V3TpBnPzb889mWAroS4hejL3guKcJxIeuqEOJ5ed6kEkb_TTnn8h4vMZvkn1xy9Us	(from https://t.me/s/ittzA7aa?before=5658)
12:23:42	123614/123614	---M--	200	added ('OK')	image/jpeg	etag:%221719cd62b784d55d6b1a90eac3113a6819a2854f%22	https://cdn4.telegram-cdn.org/file/S5CqOEWx3-1wNw1A--EOh3DHNpAZ_lWbKDEYQkyfxYlA3OBe9_ClTdl0-wZFvb3p2yL_IZdtNmA86E8ciRI9wEo_gRrDbs2m4rZ38nD1n8KrDsnlIJgZCPkEqbwBZpIV973e7K3EJ5Saoft8DQ_ouyZgydKXGefbeWfA3tsuhQdkKwxh7ckofFIzYmFPdrLyj_Jpp4Z3mB_xMn3KPtavTGxwe_RIstpZJaGdx709kxFXQ-WORV8VfvphrIwRVROem7bObswCZP07oOYT_dd0erujihCkSqA1H5lUlN27vXCT-9t7y8Gjqkl2fxlJ-Aaky82p7bmz6ARughAhAaiPXA.jpg	C:/My%20Web%20Sites/a7aa/cdn4.telegram-cdn.org/file/S5CqOEWx3-1wNw1A--EOh3DHNpAZ_lWbKDEYQkyfxYlA3OBe9_ClTdl0-wZFvb3p2yL_IZdtNmA86E8ciRI9wEo_gRrDbs2m4rZ38nD1n8KrDsnlIJgZCPkEqbwBZpIV973e7K3EJ5Saoft8DQ_ouyZgydKXGefbeWfA3tsuhQdkKwxh7ckofFIzYmFP	(from https://t.me/s/ittzA7aa?before=5658)
12:23:43	37296/37296	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Jun%202023%2012:23:43%20GMT	https://t.me/ittzA7aa/5642	C:/My%20Web%20Sites/a7aa/t.me/ittzA7aa/5642.html	(from https://t.me/s/ittzA7aa?before=5658)
